episode,scenario_id,scenario_type,epsilon,episode_reward,episode_length,done_reason,success
14486,2,maze,0.05,146.1,13,goal,1
14487,10,traps,0.05,146.7,11,goal,1
14488,10,traps,0.05,140.2,26,goal,1
14489,19,key,0.05,163.4,22,goal,1
14490,15,key,0.05,134.4,112,goal,1
14491,6,maze,0.05,146.4,12,goal2,1
14492,15,key,0.05,128.5,125,goal,1
14493,3,maze,0.05,146.1,13,goal2,1
14494,8,traps,0.05,144.6,18,goal,1
14495,14,key,0.05,129.2,96,goal,1
14496,1,maze,0.05,144.3,19,goal2,1
14497,17,key,0.05,131.8,114,goal,1
14498,4,maze,0.05,142.9,17,goal2,1
14499,15,key,0.05,139.7,81,goal,1
14500,4,maze,0.05,145.8,14,goal2,1
14501,20,key,0.05,163.1,23,goal,1
14502,6,maze,0.05,143.4,22,goal2,1
14503,10,traps,0.05,140.7,31,goal,1
14504,18,key,0.05,155.9,47,goal,1
14505,1,maze,0.05,142.6,18,goal2,1
14506,19,key,0.05,159.3,29,goal,1
14507,12,traps,0.05,147.0,10,goal,1
14508,1,maze,0.05,144.0,20,goal,1
14509,11,traps,0.05,148.8,4,goal,1
14510,13,traps,0.05,144.6,18,goal,1
14511,15,key,0.05,81.5,255,goal,1
14512,6,maze,0.05,142.9,17,goal2,1
14513,1,maze,0.05,144.1,13,goal2,1
14514,6,maze,0.05,146.1,13,goal2,1
14515,0,maze,0.05,144.3,19,goal,1
14516,21,key,0.05,158.9,37,goal,1
14517,13,traps,0.05,141.3,29,goal,1
14518,8,traps,0.05,144.6,18,goal,1
14519,8,traps,0.05,146.4,12,goal,1
14520,20,key,0.05,167.3,9,goal,1
14521,5,maze,0.05,146.1,13,goal2,1
14522,2,maze,0.05,146.4,12,goal,1
14523,4,maze,0.05,145.2,16,goal2,1
14524,2,maze,0.05,146.4,12,goal,1
14525,8,traps,0.05,146.1,13,goal,1
14526,12,traps,0.05,144.0,20,goal,1
14527,2,maze,0.05,146.1,13,goal,1
14528,9,traps,0.05,93.3,79,goal,1
14529,14,key,0.05,144.3,79,goal,1
14530,13,traps,0.05,141.6,28,goal,1
14531,16,key,0.05,158.9,37,goal,1
14532,6,maze,0.05,141.7,21,goal2,1
14533,21,key,0.05,104.8,94,goal,1
14534,8,traps,0.05,146.7,11,goal,1
14535,5,maze,0.05,145.8,14,goal,1
14536,1,maze,0.05,146.1,13,goal2,1
14537,2,maze,0.05,146.4,12,goal,1
14538,13,traps,0.05,140.0,20,goal,1
14539,10,traps,0.05,142.8,24,goal,1
14540,9,traps,0.05,144.9,17,goal,1
14541,5,maze,0.05,143.8,14,goal,1
14542,6,maze,0.05,145.5,15,goal,1
14543,11,traps,0.05,141.1,23,goal,1
14544,13,traps,0.05,-151.0,450,timeout,0
14545,15,key,0.05,55.1,343,goal,1
14546,15,key,0.05,115.7,161,goal,1
14547,17,key,0.05,95.4,182,goal,1
14548,5,maze,0.05,146.4,12,goal2,1
14549,13,traps,0.05,141.6,28,goal,1
14550,11,traps,0.05,133.8,34,goal,1
14551,18,key,0.05,159.3,29,goal,1
14552,12,traps,0.05,144.9,17,goal,1
14553,0,maze,0.05,141.2,16,goal,1
14554,17,key,0.05,118.2,146,goal,1
14555,19,key,0.05,150.4,52,goal,1
14556,6,maze,0.05,144.1,13,goal2,1
14557,2,maze,0.05,146.1,13,goal,1
14558,21,key,0.05,156.0,40,goal,1
14559,18,key,0.05,162.0,20,goal,1
14560,19,key,0.05,101.4,202,goal,1
14561,4,maze,0.05,144.0,20,goal2,1
14562,10,traps,0.05,121.7,11,goal,1
14563,21,key,0.05,124.0,50,goal,1
14564,10,traps,0.05,121.4,12,goal,1
14565,0,maze,0.05,143.7,21,goal,1
14566,4,maze,0.05,142.0,20,goal2,1
14567,14,key,0.05,143.5,75,goal,1
14568,4,maze,0.05,144.6,18,goal2,1
14569,15,key,0.05,62.2,266,goal,1
14570,10,traps,0.05,146.4,12,goal,1
14571,3,maze,0.05,146.4,12,goal2,1
14572,21,key,0.05,161.3,29,goal,1
14573,13,traps,0.05,141.4,22,goal,1
14574,8,traps,0.05,147.9,7,goal,1
14575,16,key,0.05,137.3,89,goal,1
14576,0,maze,0.05,143.2,16,goal,1
14577,14,key,0.05,147.0,70,goal,1
14578,4,maze,0.05,145.2,16,goal2,1
14579,20,key,0.05,163.7,21,goal,1
14580,14,key,0.05,114.9,157,goal,1
14581,20,key,0.05,132.2,106,goal,1
14582,18,key,0.05,152.3,59,goal,1
14583,3,maze,0.05,138.2,26,goal,1
14584,1,maze,0.05,144.3,19,goal2,1
14585,6,maze,0.05,143.4,22,goal2,1
14586,6,maze,0.05,143.4,22,goal2,1
14587,13,traps,0.05,141.6,28,goal,1
14588,17,key,0.05,20.1,393,goal,1
14589,5,maze,0.05,143.4,22,goal2,1
14590,19,key,0.05,165.5,15,goal,1
14591,12,traps,0.05,147.9,7,goal,1
14592,6,maze,0.05,144.6,18,goal,1
14593,11,traps,0.05,142.8,24,goal,1
14594,6,maze,0.05,142.9,17,goal,1
14595,6,maze,0.05,143.4,22,goal2,1
14596,21,key,0.05,157.4,42,goal,1
14597,18,key,0.05,164.0,20,goal,1
14598,0,maze,0.05,144.6,18,goal,1
14599,11,traps,0.05,137.6,28,goal,1
14600,11,traps,0.05,148.2,6,goal,1
14601,0,maze,0.05,135.9,27,goal,1
14602,9,traps,0.05,146.4,12,goal,1
14603,9,traps,0.05,148.8,4,goal,1
14604,16,key,0.05,148.3,59,goal,1
14605,3,maze,0.05,142.2,26,goal,1
14606,15,key,0.05,-157.0,450,timeout,0
14607,20,key,0.05,156.9,37,goal,1
14608,14,key,0.05,156.9,37,goal,1
14609,13,traps,0.05,142.2,26,goal,1
14610,13,traps,0.05,140.4,32,goal,1
14611,11,traps,0.05,147.3,9,goal,1
14612,11,traps,0.05,144.9,17,goal,1
14613,17,key,0.05,98.6,198,goal,1
14614,13,traps,0.05,142.3,19,goal,1
14615,16,key,0.05,146.4,72,goal,1
14616,10,traps,0.05,146.4,12,goal,1
14617,3,maze,0.05,145.8,14,goal,1
14618,5,maze,0.05,146.1,13,goal,1
14619,14,key,0.05,149.3,49,goal,1
14620,13,traps,0.05,-151.0,450,timeout,0
14621,11,traps,0.05,145.5,15,goal,1
14622,5,maze,0.05,146.4,12,goal,1
14623,17,key,0.05,133.9,107,goal,1
14624,19,key,0.05,161.0,30,goal,1
14625,5,maze,0.05,145.8,14,goal2,1
14626,17,key,0.05,137.3,89,goal,1
14627,13,traps,0.05,145.3,9,goal,1
14628,12,traps,0.05,136.4,32,goal,1
14629,9,traps,0.05,149.1,3,goal,1
14630,21,key,0.05,124.7,61,goal,1
14631,21,key,0.05,160.1,33,goal,1
14632,13,traps,0.05,139.6,28,goal,1
14633,20,key,0.05,165.5,15,goal,1
14634,9,traps,0.05,142.3,19,goal,1
14635,19,key,0.05,133.4,32,goal,1
14636,3,maze,0.05,145.8,14,goal,1
14637,2,maze,0.05,146.4,12,goal2,1
14638,3,maze,0.05,145.8,14,goal2,1
14639,2,maze,0.05,146.1,13,goal2,1
14640,20,key,0.05,145.2,76,goal,1
14641,0,maze,0.05,142.0,20,goal,1
14642,19,key,0.05,105.4,182,goal,1
14643,13,traps,0.05,141.9,27,goal,1
14644,3,maze,0.05,142.8,24,goal,1
14645,15,key,0.05,135.7,101,goal,1
14646,19,key,0.05,131.4,102,goal,1
14647,17,key,0.05,116.4,152,goal,1
14648,3,maze,0.05,145.8,14,goal2,1
14649,20,key,0.05,157.6,28,goal,1
14650,14,key,0.05,154.5,45,goal,1
14651,16,key,0.05,157.7,41,goal,1
14652,18,key,0.05,161.6,28,goal,1
14653,1,maze,0.05,146.4,12,goal2,1
14654,21,key,0.05,155.7,41,goal,1
14655,9,traps,0.05,144.9,17,goal,1
14656,13,traps,0.05,138.1,33,goal,1
14657,6,maze,0.05,144.1,13,goal2,1
14658,7,traps,0.05,143.2,16,goal,1
14659,14,key,0.05,155.7,41,goal,1
14660,17,key,0.05,131.0,110,goal,1
14661,12,traps,0.05,144.9,17,goal,1
14662,3,maze,0.05,144.9,17,goal2,1
14663,6,maze,0.05,145.8,14,goal2,1
14664,15,key,0.05,66.4,312,goal,1
14665,3,maze,0.05,142.6,18,goal2,1
14666,11,traps,0.05,140.8,24,goal,1
14667,14,key,0.05,157.8,34,goal,1
14668,13,traps,0.05,143.1,23,goal,1
14669,20,key,0.05,157.3,29,goal,1
14670,12,traps,0.05,141.3,29,goal,1
14671,0,maze,0.05,141.4,22,goal,1
14672,11,traps,0.05,149.1,3,goal,1
14673,7,traps,0.05,143.1,23,goal,1
14674,16,key,0.05,149.0,50,goal,1
14675,9,traps,0.05,138.8,24,goal,1
14676,8,traps,0.05,144.9,17,goal,1
14677,21,key,0.05,157.4,42,goal,1
14678,8,traps,0.05,147.9,7,goal,1
14679,9,traps,0.05,138.7,31,goal,1
14680,13,traps,0.05,143.7,21,goal,1
14681,21,key,0.05,151.7,61,goal,1
14682,7,traps,0.05,142.0,20,goal,1
14683,0,maze,0.05,145.8,14,goal,1
14684,13,traps,0.05,148.5,5,goal,1
14685,1,maze,0.05,144.6,18,goal2,1
14686,0,maze,0.05,143.7,21,goal,1
14687,0,maze,0.05,145.5,15,goal2,1
14688,4,maze,0.05,142.0,20,goal2,1
14689,11,traps,0.05,145.3,9,goal,1
14690,16,key,0.05,158.7,31,goal,1
14691,19,key,0.05,164.0,20,goal,1
14692,10,traps,0.05,144.0,20,goal,1
14693,10,traps,0.05,135.8,34,goal,1
14694,5,maze,0.05,141.2,16,goal,1
14695,18,key,0.05,154.1,53,goal,1
14696,13,traps,0.05,146.1,13,goal,1
14697,7,traps,0.05,143.4,22,goal,1
14698,17,key,0.05,123.0,110,goal,1
14699,12,traps,0.05,148.5,5,goal,1
14700,6,maze,0.05,145.8,14,goal2,1
14701,19,key,0.05,159.9,27,goal,1
14702,20,key,0.05,164.0,20,goal,1
14703,12,traps,0.05,141.7,21,goal,1
14704,1,maze,0.05,142.9,17,goal2,1
14705,18,key,0.05,161.2,16,goal,1
14706,13,traps,0.05,148.2,6,goal,1
14707,4,maze,0.05,144.6,18,goal2,1
14708,20,key,0.05,114.6,18,goal,1
14709,12,traps,0.05,141.0,30,goal,1
14710,5,maze,0.05,145.8,14,goal2,1
14711,12,traps,0.05,148.2,6,goal,1
14712,10,traps,0.05,138.7,31,goal,1
14713,16,key,0.05,159.9,27,goal,1
14714,5,maze,0.05,143.4,22,goal2,1
14715,13,traps,0.05,-147.0,450,timeout,0
14716,7,traps,0.05,144.9,17,goal,1
14717,3,maze,0.05,145.8,14,goal2,1
14718,4,maze,0.05,138.3,19,goal2,1
14719,16,key,0.05,161.6,28,goal,1
14720,3,maze,0.05,139.7,21,goal2,1
14721,20,key,0.05,157.6,28,goal,1
14722,18,key,0.05,153.1,43,goal,1
14723,12,traps,0.05,142.9,17,goal,1
14724,20,key,0.05,164.0,20,goal,1
14725,8,traps,0.05,142.6,18,goal,1
14726,17,key,0.05,35.6,388,goal,1
14727,5,maze,0.05,146.1,13,goal,1
14728,10,traps,0.05,129.5,55,goal,1
14729,6,maze,0.05,145.8,14,goal2,1
14730,2,maze,0.05,146.4,12,goal,1
14731,2,maze,0.05,146.1,13,goal,1
14732,0,maze,0.05,143.7,21,goal,1
14733,13,traps,0.05,145.5,15,goal,1
14734,0,maze,0.05,146.4,12,goal,1
14735,20,key,0.05,166.1,13,goal,1
14736,18,key,0.05,116.4,82,goal,1
14737,4,maze,0.05,145.2,16,goal2,1
14738,0,maze,0.05,146.1,13,goal,1
14739,19,key,0.05,137.6,108,goal,1
14740,17,key,0.05,52.9,317,goal,1
14741,2,maze,0.05,146.4,12,goal2,1
14742,18,key,0.05,111.0,30,goal,1
14743,12,traps,0.05,148.2,6,goal,1
14744,0,maze,0.05,144.0,20,goal,1
14745,4,maze,0.05,142.6,18,goal2,1
14746,14,key,0.05,159.9,27,goal,1
14747,20,key,0.05,163.1,23,goal,1
14748,20,key,0.05,155.5,35,goal,1
14749,11,traps,0.05,141.6,28,goal,1
14750,5,maze,0.05,146.4,12,goal2,1
14751,7,traps,0.05,146.4,12,goal,1
14752,20,key,0.05,162.5,25,goal,1
14753,7,traps,0.05,141.3,29,goal,1
14754,9,traps,0.05,139.9,27,goal,1
14755,6,maze,0.05,144.6,18,goal,1
14756,17,key,0.05,80.7,271,goal,1
14757,7,traps,0.05,149.1,3,goal,1
14758,12,traps,0.05,147.6,8,goal,1
14759,8,traps,0.05,149.1,3,goal,1
14760,21,key,0.05,130.1,43,goal,1
14761,1,maze,0.05,143.5,15,goal2,1
14762,8,traps,0.05,147.0,10,goal,1
14763,2,maze,0.05,145.8,14,goal,1
14764,4,maze,0.05,144.0,20,goal2,1
14765,20,key,0.05,162.2,26,goal,1
14766,0,maze,0.05,141.1,23,goal,1
14767,20,key,0.05,166.1,13,goal,1
14768,18,key,0.05,164.9,17,goal,1
14769,3,maze,0.05,142.6,18,goal2,1
14770,3,maze,0.05,146.4,12,goal2,1
14771,14,key,0.05,153.5,55,goal,1
14772,19,key,0.05,167.0,10,goal,1
14773,3,maze,0.05,145.8,14,goal,1
14774,3,maze,0.05,145.8,14,goal2,1
14775,4,maze,0.05,143.4,22,goal2,1
14776,9,traps,0.05,143.2,16,goal,1
14777,8,traps,0.05,146.7,11,goal,1
14778,5,maze,0.05,145.8,14,goal2,1
14779,2,maze,0.05,146.4,12,goal,1
14780,2,maze,0.05,145.5,15,goal,1
14781,15,key,0.05,103.2,196,goal,1
14782,11,traps,0.05,144.6,18,goal,1
14783,6,maze,0.05,145.2,16,goal,1
14784,12,traps,0.05,149.1,3,goal,1
14785,3,maze,0.05,145.5,15,goal2,1
14786,15,key,0.05,110.9,157,goal,1
14787,0,maze,0.05,144.9,17,goal,1
14788,13,traps,0.05,142.2,26,goal,1
14789,2,maze,0.05,146.4,12,goal2,1
14790,15,key,0.05,108.9,177,goal,1
14791,20,key,0.05,161.4,22,goal,1
14792,2,maze,0.05,145.8,14,goal2,1
14793,6,maze,0.05,145.2,16,goal,1
14794,21,key,0.05,159.3,29,goal,1
14795,13,traps,0.05,-147.0,450,timeout,0
14796,12,traps,0.05,147.0,10,goal,1
14797,10,traps,0.05,142.2,26,goal,1
14798,20,key,0.05,161.9,27,goal,1
14799,14,key,0.05,158.7,31,goal,1
14800,5,maze,0.05,146.1,13,goal2,1
14801,5,maze,0.05,142.8,24,goal2,1
14802,9,traps,0.05,117.8,24,goal,1
14803,0,maze,0.05,143.5,15,goal,1
14804,5,maze,0.05,143.4,22,goal2,1
14805,21,key,0.05,156.6,38,goal,1
14806,18,key,0.05,-262.0,450,timeout,0
14807,20,key,0.05,159.2,36,goal,1
14808,19,key,0.05,166.1,13,goal,1
14809,1,maze,0.05,146.4,12,goal2,1
14810,3,maze,0.05,145.5,15,goal,1
14811,10,traps,0.05,147.6,8,goal,1
14812,11,traps,0.05,148.2,6,goal,1
14813,15,key,0.05,141.6,88,goal,1
14814,19,key,0.05,105.6,168,goal,1
14815,19,key,0.05,150.0,60,goal,1
14816,17,key,0.05,95.2,196,goal,1
14817,0,maze,0.05,143.5,15,goal2,1
14818,5,maze,0.05,145.8,14,goal2,1
14819,16,key,0.05,144.7,71,goal,1
14820,8,traps,0.05,147.3,9,goal,1
14821,3,maze,0.05,146.4,12,goal,1
14822,6,maze,0.05,142.0,20,goal2,1
14823,19,key,0.05,129.6,38,goal,1
14824,0,maze,0.05,146.1,13,goal2,1
14825,17,key,0.05,42.5,325,goal,1
14826,0,maze,0.05,145.8,14,goal,1
14827,16,key,0.05,158.6,38,goal,1
14828,16,key,0.05,115.8,154,goal,1
14829,4,maze,0.05,143.5,15,goal2,1
14830,6,maze,0.05,142.3,19,goal2,1
14831,11,traps,0.05,144.6,18,goal,1
14832,3,maze,0.05,143.5,15,goal2,1
14833,6,maze,0.05,141.4,22,goal,1
14834,0,maze,0.05,142.5,25,goal,1
14835,10,traps,0.05,122.6,8,goal,1
14836,4,maze,0.05,143.7,21,goal2,1
14837,7,traps,0.05,143.1,23,goal,1
14838,2,maze,0.05,145.5,15,goal,1
14839,4,maze,0.05,144.3,19,goal2,1
14840,8,traps,0.05,122.6,8,goal,1
14841,8,traps,0.05,133.7,41,goal,1
14842,15,key,0.05,149.3,69,goal,1
14843,6,maze,0.05,145.2,16,goal,1
14844,2,maze,0.05,143.5,15,goal,1
14845,11,traps,0.05,143.4,22,goal,1
14846,17,key,0.05,106.8,164,goal,1
14847,20,key,0.05,156.1,33,goal,1
14848,9,traps,0.05,144.0,20,goal,1
14849,14,key,0.05,157.7,41,goal,1
14850,15,key,0.05,133.0,90,goal,1
14851,13,traps,0.05,-153.0,450,timeout,0
14852,16,key,0.05,140.6,58,goal,1
14853,12,traps,0.05,148.5,5,goal,1
14854,6,maze,0.05,145.5,15,goal,1
14855,8,traps,0.05,146.4,12,goal,1
14856,5,maze,0.05,141.5,15,goal2,1
14857,6,maze,0.05,143.2,16,goal2,1
14858,21,key,0.05,160.2,26,goal,1
14859,8,traps,0.05,148.5,5,goal,1
14860,12,traps,0.05,148.8,4,goal,1
14861,3,maze,0.05,144.9,17,goal2,1
14862,18,key,0.05,129.5,45,goal,1
14863,18,key,0.05,164.0,20,goal,1
14864,9,traps,0.05,146.1,13,goal,1
14865,5,maze,0.05,146.4,12,goal,1
14866,6,maze,0.05,144.6,18,goal,1
14867,15,key,0.05,60.2,286,goal,1
14868,13,traps,0.05,143.2,16,goal,1
14869,14,key,0.05,129.6,108,goal,1
14870,13,traps,0.05,142.5,25,goal,1
14871,19,key,0.05,166.7,11,goal,1
14872,8,traps,0.05,147.0,10,goal,1
14873,10,traps,0.05,143.5,15,goal,1
14874,19,key,0.05,129.2,96,goal,1
14875,3,maze,0.05,144.9,17,goal,1
14876,19,key,0.05,142.2,86,goal,1
14877,12,traps,0.05,144.1,13,goal,1
14878,13,traps,0.05,144.9,17,goal,1
14879,6,maze,0.05,145.8,14,goal2,1
14880,18,key,0.05,159.9,27,goal,1
14881,11,traps,0.05,145.6,8,goal,1
14882,11,traps,0.05,143.4,22,goal,1
14883,20,key,0.05,166.4,12,goal,1
14884,2,maze,0.05,143.8,14,goal,1
14885,14,key,0.05,149.6,48,goal,1
14886,5,maze,0.05,146.4,12,goal,1
14887,1,maze,0.05,144.3,19,goal,1
14888,16,key,0.05,134.2,106,goal,1
14889,8,traps,0.05,144.3,19,goal,1
14890,18,key,0.05,162.8,24,goal,1
14891,13,traps,0.05,144.0,20,goal,1
14892,9,traps,0.05,147.3,9,goal,1
14893,19,key,0.05,144.2,66,goal,1
14894,20,key,0.05,162.8,24,goal,1
14895,16,key,0.05,162.8,24,goal,1
14896,11,traps,0.05,147.0,10,goal,1
14897,12,traps,0.05,146.4,12,goal,1
14898,0,maze,0.05,140.3,19,goal,1
14899,3,maze,0.05,146.1,13,goal2,1
14900,5,maze,0.05,141.5,15,goal2,1
14901,10,traps,0.05,140.8,24,goal,1
14902,13,traps,0.05,-153.0,450,timeout,0
14903,5,maze,0.05,146.1,13,goal2,1
14904,11,traps,0.05,146.1,13,goal,1
14905,7,traps,0.05,143.7,21,goal,1
14906,2,maze,0.05,146.1,13,goal2,1
14907,6,maze,0.05,146.1,13,goal2,1
14908,21,key,0.05,155.8,34,goal,1
14909,11,traps,0.05,141.3,29,goal,1
14910,11,traps,0.05,147.6,8,goal,1
14911,4,maze,0.05,144.3,19,goal2,1
14912,10,traps,0.05,146.4,12,goal,1
14913,3,maze,0.05,144.6,18,goal2,1
14914,0,maze,0.05,135.9,27,goal,1
14915,10,traps,0.05,147.3,9,goal,1
14916,0,maze,0.05,144.9,17,goal,1
14917,10,traps,0.05,148.2,6,goal,1
14918,6,maze,0.05,143.2,16,goal2,1
14919,14,key,0.05,154.8,44,goal,1
14920,18,key,0.05,163.7,21,goal,1
14921,10,traps,0.05,144.6,18,goal,1
14922,7,traps,0.05,141.7,21,goal,1
14923,17,key,0.05,140.1,93,goal,1
14924,2,maze,0.05,146.4,12,goal2,1
14925,12,traps,0.05,138.7,31,goal,1
14926,9,traps,0.05,145.5,15,goal,1
14927,19,key,0.05,161.6,28,goal,1
14928,6,maze,0.05,146.4,12,goal2,1
14929,16,key,0.05,148.0,60,goal,1
14930,6,maze,0.05,145.8,14,goal2,1
14931,3,maze,0.05,143.8,14,goal2,1
14932,17,key,0.05,48.0,340,goal,1
14933,8,traps,0.05,144.6,18,goal,1
14934,19,key,0.05,165.8,14,goal,1
14935,21,key,0.05,134.9,27,goal,1
14936,2,maze,0.05,143.8,14,goal2,1
14937,18,key,0.05,163.1,23,goal,1
14938,20,key,0.05,166.4,12,goal,1
14939,13,traps,0.05,142.5,25,goal,1
14940,21,key,0.05,-233.0,450,timeout,0
14941,13,traps,0.05,144.6,18,goal,1
14942,10,traps,0.05,143.4,22,goal,1
14943,10,traps,0.05,129.0,50,goal,1
14944,6,maze,0.05,146.4,12,goal2,1
14945,6,maze,0.05,144.0,20,goal2,1
14946,1,maze,0.05,144.3,19,goal,1
14947,15,key,0.05,125.6,128,goal,1
14948,15,key,0.05,92.0,200,goal,1
14949,1,maze,0.05,144.6,18,goal2,1
14950,8,traps,0.05,144.9,17,goal,1
14951,13,traps,0.05,148.8,4,goal,1
14952,3,maze,0.05,146.1,13,goal2,1
14953,3,maze,0.05,143.2,16,goal,1
14954,14,key,0.05,153.4,42,goal,1
14955,5,maze,0.05,143.5,15,goal2,1
14956,19,key,0.05,146.1,73,goal,1
14957,10,traps,0.05,147.0,10,goal,1
14958,18,key,0.05,165.2,16,goal,1
14959,12,traps,0.05,145.5,15,goal,1
14960,7,traps,0.05,137.0,30,goal,1
14961,18,key,0.05,160.5,25,goal,1
14962,0,maze,0.05,143.7,21,goal,1
14963,9,traps,0.05,149.4,2,goal,1
14964,0,maze,0.05,142.9,17,goal,1
14965,20,key,0.05,164.3,19,goal,1
14966,18,key,0.05,162.3,19,goal,1
14967,0,maze,0.05,144.6,18,goal,1
14968,14,key,0.05,157.7,41,goal,1
14969,9,traps,0.05,117.2,26,goal,1
14970,4,maze,0.05,145.2,16,goal2,1
14971,12,traps,0.05,143.4,22,goal,1
14972,1,maze,0.05,142.3,19,goal,1
14973,17,key,0.05,127.7,101,goal,1
14974,16,key,0.05,146.8,64,goal,1
14975,1,maze,0.05,141.1,23,goal,1
14976,10,traps,0.05,147.0,10,goal,1
14977,20,key,0.05,161.3,29,goal,1
14978,0,maze,0.05,143.5,15,goal2,1
14979,2,maze,0.05,145.5,15,goal,1
14980,15,key,0.05,120.3,119,goal,1
14981,3,maze,0.05,145.5,15,goal,1
14982,13,traps,0.05,139.3,29,goal,1
14983,9,traps,0.05,144.9,17,goal,1
14984,8,traps,0.05,147.3,9,goal,1
14985,10,traps,0.05,142.6,18,goal,1
14986,11,traps,0.05,145.2,16,goal,1
14987,12,traps,0.05,119.0,20,goal,1
14988,2,maze,0.05,145.8,14,goal,1
14989,17,key,0.05,97.9,187,goal,1
14990,10,traps,0.05,144.0,20,goal,1
14991,15,key,0.05,119.6,148,goal,1
14992,19,key,0.05,128.6,138,goal,1
14993,1,maze,0.05,144.3,19,goal2,1
14994,12,traps,0.05,148.5,5,goal,1
14995,9,traps,0.05,144.6,18,goal,1
14996,14,key,0.05,156.9,37,goal,1
14997,15,key,0.05,126.5,125,goal,1
14998,20,key,0.05,161.0,30,goal,1
14999,3,maze,0.05,146.4,12,goal,1
15000,11,traps,0.05,144.4,12,goal,1
15001,19,key,0.05,114.4,82,goal,1
15002,3,maze,0.05,142.9,17,goal2,1
15003,0,maze,0.05,135.6,28,goal,1
15004,7,traps,0.05,141.4,22,goal,1
15005,1,maze,0.05,144.6,18,goal2,1
15006,0,maze,0.05,144.3,19,goal,1
15007,4,maze,0.05,144.9,17,goal2,1
15008,3,maze,0.05,146.1,13,goal2,1
15009,10,traps,0.05,141.3,29,goal,1
15010,13,traps,0.05,149.4,2,goal,1
15011,7,traps,0.05,141.9,27,goal,1
15012,5,maze,0.05,140.5,25,goal2,1
15013,2,maze,0.05,143.8,14,goal,1
15014,6,maze,0.05,140.8,24,goal,1
15015,11,traps,0.05,144.3,19,goal,1
15016,17,key,0.05,60.4,272,goal,1
15017,0,maze,0.05,144.3,19,goal,1
15018,1,maze,0.05,146.1,13,goal2,1
15019,8,traps,0.05,144.0,20,goal,1
15020,1,maze,0.05,141.7,21,goal2,1
15021,3,maze,0.05,144.1,13,goal2,1
15022,1,maze,0.05,143.8,14,goal2,1
15023,9,traps,0.05,141.4,22,goal,1
15024,2,maze,0.05,146.1,13,goal,1
15025,8,traps,0.05,145.5,15,goal,1
15026,10,traps,0.05,142.8,24,goal,1
15027,19,key,0.05,158.9,37,goal,1
15028,12,traps,0.05,135.5,35,goal,1
15029,8,traps,0.05,146.7,11,goal,1
15030,5,maze,0.05,141.1,23,goal2,1
15031,4,maze,0.05,144.6,18,goal2,1
15032,18,key,0.05,162.8,24,goal,1
15033,14,key,0.05,112.8,124,goal,1
15034,3,maze,0.05,143.5,15,goal,1
15035,4,maze,0.05,145.2,16,goal2,1
15036,10,traps,0.05,142.8,24,goal,1
15037,4,maze,0.05,144.6,18,goal2,1
15038,18,key,0.05,164.0,20,goal,1
15039,13,traps,0.05,146.4,12,goal,1
15040,20,key,0.05,159.2,36,goal,1
15041,14,key,0.05,161.6,28,goal,1
15042,21,key,0.05,156.8,44,goal,1
15043,3,maze,0.05,145.5,15,goal,1
15044,16,key,0.05,154.9,37,goal,1
15045,16,key,0.05,152.5,45,goal,1
15046,7,traps,0.05,147.6,8,goal,1
15047,18,key,0.05,160.5,25,goal,1
15048,15,key,0.05,75.0,290,goal,1
15049,21,key,0.05,160.1,33,goal,1
15050,15,key,0.05,131.0,110,goal,1
15051,8,traps,0.05,145.8,14,goal,1
15052,10,traps,0.05,143.7,21,goal,1
15053,15,key,0.05,126.6,118,goal,1
15054,7,traps,0.05,142.3,19,goal,1
15055,2,maze,0.05,145.8,14,goal,1
15056,8,traps,0.05,145.8,14,goal,1
15057,9,traps,0.05,141.6,28,goal,1
15058,2,maze,0.05,146.1,13,goal,1
15059,11,traps,0.05,141.6,28,goal,1
15060,17,key,0.05,1.9,427,goal,1
15061,7,traps,0.05,142.2,26,goal,1
15062,21,key,0.05,160.1,33,goal,1
15063,20,key,0.05,167.0,10,goal,1
15064,6,maze,0.05,144.9,17,goal,1
15065,2,maze,0.05,144.1,13,goal2,1
15066,2,maze,0.05,146.4,12,goal2,1
15067,15,key,0.05,115.0,170,goal,1
15068,1,maze,0.05,146.1,13,goal2,1
15069,6,maze,0.05,142.6,18,goal2,1
15070,0,maze,0.05,145.2,16,goal,1
15071,21,key,0.05,158.4,32,goal,1
15072,6,maze,0.05,145.2,16,goal2,1
15073,14,key,0.05,162.2,26,goal,1
15074,12,traps,0.05,148.8,4,goal,1
15075,6,maze,0.05,141.1,23,goal2,1
15076,15,key,0.05,103.8,194,goal,1
15077,3,maze,0.05,143.8,14,goal2,1
15078,10,traps,0.05,142.2,26,goal,1
15079,6,maze,0.05,144.0,20,goal2,1
15080,18,key,0.05,130.8,34,goal,1
15081,16,key,0.05,121.5,95,goal,1
15082,16,key,0.05,156.3,39,goal,1
15083,10,traps,0.05,147.0,10,goal,1
15084,9,traps,0.05,144.9,17,goal,1
15085,14,key,0.05,155.3,49,goal,1
15086,20,key,0.05,164.6,18,goal,1
15087,4,maze,0.05,145.2,16,goal2,1
15088,16,key,0.05,155.5,35,goal,1
15089,3,maze,0.05,145.5,15,goal,1
15090,4,maze,0.05,143.7,21,goal2,1
15091,7,traps,0.05,145.5,15,goal,1
15092,11,traps,0.05,144.3,19,goal,1
15093,12,traps,0.05,144.0,20,goal,1
15094,14,key,0.05,157.7,41,goal,1
